label	Groups	numOtus	Otu000001	Otu000002	Otu000003	Otu000004	Otu000005	Otu000006	Otu000007	Otu000008	Otu000009	Otu000010	Otu000011	Otu000012	Otu000013	Otu000014	Otu000015	Otu000016	Otu000017	Otu000018	Otu000019	Otu000020	Otu000021	Otu000022	Otu000023	Otu000024	Otu000025	Otu000026	Otu000027	Otu000028	Otu000029	Otu000030	Otu000031	Otu000032	Otu000033	Otu000034	Otu000035	Otu000036	Otu000037	Otu000038	Otu000039	Otu000040	Otu000041	Otu000042	Otu000043	Otu000044	Otu000045	Otu000046	Otu000048	Otu000049	Otu000050	Otu000051	Otu000052	Otu000053	Otu000054	Otu000055	Otu000056	Otu000057	Otu000058	Otu000059	Otu000060	Otu000061	Otu000062	Otu000063	Otu000064	Otu000065	Otu000066	Otu000067	Otu000068	Otu000069	Otu000070	Otu000071	Otu000072	Otu000073	Otu000074	Otu000075	Otu000076	Otu000077	Otu000078	Otu000079	Otu000080	Otu000081	Otu000082	Otu000083	Otu000084	Otu000085	Otu000086	Otu000087	Otu000088	Otu000089	Otu000090	Otu000091	Otu000092	Otu000093	Otu000094	Otu000095	Otu000096	Otu000097	Otu000098	Otu000099	Otu000100	Otu000101	Otu000102	Otu000103	Otu000104	Otu000105	Otu000106	Otu000108	Otu000109	Otu000110	Otu000111	Otu000112	Otu000113	Otu000114	Otu000115	Otu000116	Otu000117	Otu000118	Otu000119	Otu000120	Otu000121	Otu000122	Otu000123	Otu000124	Otu000125	Otu000126	Otu000127	Otu000128	Otu000129	Otu000130	Otu000131	Otu000132	Otu000134	Otu000135	Otu000136	Otu000137	Otu000139	Otu000140	Otu000141	Otu000142	Otu000143	Otu000144	Otu000145	Otu000146	Otu000149	Otu000150	Otu000151	Otu000153	Otu000154	Otu000155	Otu000156	Otu000157	Otu000158	Otu000159	Otu000160	Otu000161	Otu000162	Otu000163	Otu000166	Otu000167	Otu000168	Otu000169	Otu000170	Otu000171	Otu000172	Otu000174	Otu000175	Otu000176	Otu000177	Otu000178	Otu000179	Otu000180	Otu000182	Otu000183	Otu000184	Otu000185	Otu000187	Otu000188	Otu000191	Otu000192	Otu000193	Otu000194	Otu000195	Otu000196	Otu000197	Otu000200	Otu000201	Otu000202	Otu000204	Otu000205	Otu000207	Otu000208	Otu000214	Otu000215	Otu000216	Otu000217	Otu000220	Otu000222	Otu000223	Otu000226	Otu000229	Otu000230	Otu000231	Otu000233	Otu000238	Otu000241	Otu000244	Otu000245	Otu000246	Otu000247	Otu000248	Otu000250	Otu000251	Otu000252	Otu000253	Otu000254	Otu000255	Otu000256	Otu000257	Otu000258	Otu000261	Otu000262	Otu000263	Otu000265	Otu000268	Otu000269	Otu000274	Otu000275	Otu000276	Otu000278	Otu000280	Otu000284	Otu000285	Otu000288	Otu000290	Otu000291	Otu000294	Otu000295	Otu000296	Otu000297	Otu000298	Otu000301	Otu000302	Otu000303	Otu000304	Otu000307	Otu000308	Otu000310	Otu000312	Otu000315	Otu000319	Otu000326	Otu000329	Otu000332	Otu000334	Otu000342	Otu000344	Otu000345	Otu000347	Otu000349	Otu000350	Otu000353	Otu000359	Otu000362	Otu000366	Otu000368	Otu000369	Otu000371	Otu000377	Otu000378	Otu000381	Otu000384	Otu000394	Otu000395	Otu000399	Otu000404	Otu000405	Otu000418	Otu000420	Otu000422	Otu000426	Otu000430	Otu000431	Otu000438	Otu000441	Otu000446	Otu000450	Otu000452	Otu000459	Otu000466	Otu000470	Otu000483	Otu000486	Otu000500	Otu000502	Otu000511	Otu000516	Otu000519	Otu000556	Otu000560	Otu000610	Otu000620	Otu000652	Otu001005	rareOTUs1006
0.03	f183	303	0	307	625	2270	425	153	0	1	1415	0	0	883	16	34	1726	0	0	0	0	0	0	0	367	309	0	7	0	69	40	103	38	78	2	0	2	1	5	180	9	29	42	763	0	0	1	0	0	0	0	0	16	0	1090	0	92	418	0	4	0	25	0	137	3	0	0	0	1012	0	0	147	0	10	5	0	0	0	0	349	0	0	0	0	32	23	31	181	0	0	11	863	23	0	0	0	420	0	0	0	0	35	0	0	0	0	0	327	0	0	0	0	0	0	0	0	0	8	0	28	6	0	0	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	1	0	2	0	0	44	0	0	0	0	6	0	0	0	0	0	0	0	8	52	0	0	0	0	0	0	0	0	679	1	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	34	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	796
0.03	f184	303	20216	4365	7327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	223	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	290
0.03	f185	303	4	5	3	67	25	15	9	0	0	4	0	9	5	0	3	5	1	0	37636	1	0	0	0	0	0	0	0	10	19	4	0	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	1	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60
0.03	f198	303	22	0	13	6443	0	0	142	13	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	5	0	0	6607	0	280	0	101	2	0	0	26	0	1614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	169	0	0	0	0	0	1	0	56	0	0	136	1	0	223	0	1	0	0	0	0	0	0	0	34	0	0	0	0	475	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	265
0.03	f219	303	859	2300	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	517	11437	0	1419	0	0	0	2	0	3951	0	0	0	0	0	0	119	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	64	0	3	0	0	0	0	0	0	0	0	13	1	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5191	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	134	0	0	0	0	0	0	0	0	333	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	472	0	0	0	0	0	0	0	0	0	0	0	410
0.03	f223	303	0	12	0	0	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	13175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	10	0	0	259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178
0.03	f230	303	1	168	0	4306	2	2184	261	0	0	2	25	0	359	0	1339	0	16	0	0	0	4	2	1331	5	513	0	0	0	1086	35	2741	20	0	0	2	0	0	5	1	0	1254	0	0	0	0	0	0	0	0	883	1798	1	0	0	3	0	0	1	0	820	0	0	2	0	3	0	19	0	141	0	0	0	56	0	0	0	0	0	40	0	0	0	109	27	0	46	2	156	3	0	650	0	0	0	30	14	0	0	0	733	0	0	0	0	0	0	0	0	35	0	0	175	0	0	54	4	0	0	0	0	0	0	71	0	0	3	0	0	0	0	0	592	205	2	0	0	5	0	612	7	0	223	0	0	31	1	0	2	0	2138	0	93	2	0	1	0	0	0	0	7	0	0	43	245	0	0	0	0	0	0	0	0	2	0	823	0	613	0	0	0	0	1	0	1	0	0	0	0	0	47	14	0	28	0	0	4	0	39	0	0	0	0	0	0	71	0	120	0	0	0	0	0	2	0	0	77	0	0	0	0	0	236	0	0	0	1	4	14	4	0	7	0	0	0	0	0	0	0	3	0	0	102	0	0	0	0	0	4	6	31	0	0	21	5	0	46	0	0	236	0	3	12	0	0	55	28	0	0	0	0	0	0	0	0	0	0	0	81	0	0	6	82	0	0	0	0	0	0	0	0	0	3	13	18	685	30	20	76	0	0	0	0	2330
0.03	f28	303	1	21	23	2218	37	268	164	0	0	502	0	80	0	0	690	0	0	0	0	0	0	0	0	2661	0	0	2620	0	229	93	700	7293	0	39	0	2	0	473	11	114	41	0	0	386	0	0	370	1	0	1836	389	0	0	0	584	307	0	0	46	568	0	0	0	0	0	0	0	0	0	0	0	0	133	0	0	0	0	0	0	0	0	0	37	0	5	46	7	24	0	0	295	0	0	0	6	1213	0	0	0	290	0	0	0	127	0	77	0	0	0	0	5	290	728	0	7	133	0	0	0	0	0	12	246	0	901	12	0	0	0	149	0	10	62	0	2	0	123	0	20	0	189	0	0	0	13	0	56	1	0	364	0	9	10	0	0	0	0	172	0	1	0	0	19	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	2	0	0	9	0	0	17	0	0	0	0	2	16	0	0	0	0	0	12	0	0	0	4	73	0	0	0	0	4	0	0	0	49	0	0	17	0	0	6	0	3	14	15	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	1	3	47	5	0	8	14	0	0	3	0	0	0	0	0	0	84	0	0	1	4	6	810	1	0	0	0	5	0	9	0	0	0	6	0	23	221	0	0	15	0	0	0	12	0	1	3	0	85	10	0	0	8	0	0	1	867
0.03	f35	303	13	0	0	1524	29	772	3	0	707	0	0	201	0	0	1	0	0	0	0	0	0	0	1964	144	8	8	0	423	120	273	0	102	0	0	0	3	0	1532	3	976	3	0	129	0	0	0	15	0	0	0	1290	0	0	0	139	0	0	48	387	0	0	0	0	1	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	203	0	8	8	0	352	2	0	2850	0	0	0	1	6	0	0	0	0	0	0	0	0	0	2	2	0	0	0	1	0	1	0	30	16	138	0	12	0	266	0	0	2	0	0	0	0	0	0	0	0	9	23	0	0	16	0	2	54	0	0	0	0	418	0	0	0	0	921	30	3	3	0	0	0	19	19	0	4	221	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	7	10	10	5	0	43	0	0	0	1	0	28	29	0	6	0	3	0	0	14	0	0	0	0	1	0	6	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	2	10	16	0	0	0	0	0	0	0	0	6	0	81	0	10	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	4	0	0	0	0	4	0	0	3	0	3	1	0	0	0	0	0	0	2	4	0	0	881
0.03	f43	303	9701	3557	34	0	1	3634	18	275	0	7	0	3029	0	14	2	18	0	120	2	0	0	0	24	0	0	24	0	361	2	30	0	0	1	209	0	1	0	122	0	41	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4	0	6	0	0	0	0	0	0	0	8	0	7785	0	0	0	0	4	0	0	0	7	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4	0	0	47	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	10	0	0	0	0	0	0	0	0	0	0	3	0	0	8	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225
0.03	f44	303	700	32	0	0	1901	1354	0	0	0	122	0	0	687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	917	55	2	1566	0	0	0	1578	0	8580	51	0	0	0	0	0	0	0	31	0	0	2475	3	0	0	0	22	0	1466	106	26	0	0	0	0	0	0	0	0	0	0	0	0	0	440	0	1	1	0	0	0	0	0	0	0	3	1	155	2	2	231	0	0	0	0	0	5	928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	84	0	0	10	0	0	0	0	70	0	0	0	0	0	43	22	0	20	18	0	0	0	0	0	402	0	200	0	0	3	0	0	15	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	21	102	30	0	0	0	0	0	0	0	0	45	0	14	0	0	0	8	0	0	50	3	0	0	0	0	0	35	0	0	0	0	14	1	0	0	19	0	16	0	260	0	0	0	1	340	0	0	0	0	0	36	0	75	0	0	8	6	0	0	0	19	0	0	0	26	0	0	2	0	0	0	0	0	0	0	0	0	11	149	0	0	0	0	0	7	0	0	8	0	0	0	0	1	0	0	0	1	0	0	0	0	8	0	0	0	0	10	0	0	0	4	0	0	2844
0.03	f50	303	2	3782	0	8	68	1	1	0	0	2	0	0	0	0	5	0	0	0	0	0	0	0	0	15	0	0	10	0	1	0	4	49	9	12717	0	0	0	2	0	0	3942	0	0	5	0	0	5	0	0	13	6	95	0	0	1	0	0	0	0	3690	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	11	1	0	0	0	0	0	0	0	0	0	6	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0	6	0	0	0	0	0	0	0	88	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	2	0	0	0	0	311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	165
0.03	f58	303	274	4850	0	423	14	451	2	0	0	269	0	209	81	53	0	0	1	0	0	0	0	0	0	0	0	1	16	0	0	0	0	1930	3	0	0	0	0	600	26	0	734	0	0	0	0	0	0	39	0	0	0	0	0	0	11	224	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	125	0	1	0	0	0	0	0	0	1183	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1689
0.03	f60	303	266	849	3	945	31	1606	251	0	0	0	0	172	1	0	448	0	0	0	0	0	0	0	1950	1	0	4447	0	386	24	7	26	800	0	0	0	2	0	87	34	0	7	0	6	1	0	0	0	19	0	0	179	0	250	0	1	90	0	91	142	1	0	0	0	0	0	1570	0	447	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	6	10	23	5	1	253	0	2	0	0	0	0	0	0	0	0	835	0	0	0	41	0	0	0	0	0	422	0	0	155	0	49	13	0	0	3	0	0	9	1	9	0	1	0	0	0	15	0	5	77	0	0	0	0	0	0	0	39	0	0	0	62	0	0	0	0	0	0	14	0	0	0	0	228	0	0	0	0	0	0	0	0	0	0	648	0	0	0	0	0	691	0	110	4	41	0	0	0	0	77	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	8	0	3	12	0	0	34	0	0	303	145	0	0	2	0	0	0	0	1	0	0	0	4	0	0	0	0	2	21	0	17	0	0	19	36	0	0	0	0	0	338	0	0	0	0	0	23	12	0	0	0	0	0	9	0	0	0	0	0	5	11	3	221	0	0	0	33	0	5	6	0	0	0	0	0	2	0	0	21	28	0	0	0	0	0	0	0	0	0	11	0	0	3	0	0	0	2481
0.03	f64	303	148	11881	0	87	32	0	0	0	2529	10	0	15	0	0	0	0	0	0	0	0	0	0	0	0	42	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	2	0	0	132	0	0	0	2656	0	0	0	0	0	0	149	173	0	0	0	0	0	0	0	0	0	0	808	7	0	0	0	0	0	0	1	0	0	0	0	0	0	3	346	0	10	1	0	578	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	1396	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	9	0	0	0	1	0	0	3847	0	0	0	0	0	75	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	272
0.03	f66	303	954	120	575	0	4948	440	2951	0	0	2032	0	271	419	0	0	0	0	2481	0	0	0	0	0	0	0	2895	57	2219	308	657	222	69	3	0	0	0	0	406	79	0	81	13	0	0	0	0	14	0	0	0	419	0	36	0	70	292	0	289	73	8	0	0	0	0	0	0	0	0	0	0	0	0	255	0	1	0	0	0	0	0	0	0	6	209	3	229	242	107	127	0	659	0	0	0	110	0	1	0	0	0	0	0	0	5	0	2	0	0	0	0	5	88	174	0	245	47	0	0	31	0	0	0	0	38	0	0	2	0	0	0	0	0	8	0	0	7	108	0	8	0	92	1	0	0	401	0	0	1	0	0	0	32	54	0	0	1	0	11	197	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	75	1	0	0	0	0	35	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	54	0	254	0	0	24	0	10	35	0	0	0	255	0	0	0	0	0	0	15	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	42	28	4	0	0	0	0	0	0	0	3	0	0	0	4	169	0	0	0	0	0	0	0	0	6	0	0	0	0	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142	0	2438
0.03	f70	303	12868	12	0	0	1	75	70	0	14	15	0	13	0	0	569	0	125	0	0	22	225	0	193	185	5	57	0	0	14	0	581	19	1675	0	14	0	0	0	0	121	0	0	86	1	0	0	0	1	0	34	417	1	0	0	21	0	370	0	1	29	0	0	19	0	154	0	42	0	0	0	0	0	4	0	5	0	0	0	5	0	0	0	11	0	27	13	0	26	0	5	481	0	0	0	210	0	0	0	17	58	0	0	0	14	0	60	0	18	54	0	0	0	0	0	0	2	0	0	0	0	8	0	241	7	0	0	0	0	0	0	0	267	9	0	0	0	4	0	175	0	17	1	0	0	39	36	0	0	0	93	0	151	0	0	0	0	0	38	0	1	0	0	4	1204	0	0	0	0	0	62	0	5	0	0	363	0	22	0	51	0	26	0	0	0	0	8	0	0	0	0	2	0	3	0	0	0	68	187	0	4	0	0	0	0	22	0	0	0	0	1	0	0	0	0	0	23	0	0	0	0	0	59	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	46	0	3	0	0	0	0	102	0	0	0	0	0	0	110	0	0	0	13	3	3	0	0	0	55	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	650	0	1	1	0	13	0	0	12	2741
0.03	f74	303	6013	9969	2	0	5	11460	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7335	0	0	0	0	20	0	36	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	15	0	0	0	2296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	8	0	0	814	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	34	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	898	0	2	0	0	16	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3229	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	4	0	0	0	4	99
0.03	f75	303	186	133	739	1	795	2	1	0	0	0	0	1	0	122	0	1	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	11118	0	3	1	1	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	60	0	0	282	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1117	0	0	0	0	0	0	1	59	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3303	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	491	442
